name,country,operator,users,purpose,orbit_class,orbit_type,perigee_km,apogee_km,eccentricity,inclination_deg,period_min,launch_mass_kg,dry_mass_kg,power_watts,date_of_launch,expected_lifetime_yrs,launch_vehicle,launch_site,cospar_id,launch_year,description,sentiment_compound,sentiment_label,capability_score,capability_label,cluster,cluster_label
SAT-SOU-0034,South Korea,Planet Labs,Military,Communications,Elliptical,Molniya,1279,25629,0.61412,87.99,463.0,5890.3,2873.1,8773.0,2016-09-24,16.3,Falcon 9,"Vandenberg Air Force Base, USA",2016-034A,2016,"SAT-SOU-0034 is a heavy-class satellite (over 2,000 kg) operated by Planet Labs (South Korea), launched in 2016 aboard a Falcon 9 from Vandenberg Air Force Base, USA. Its primary mission is to provide broadband and voice communications services, serving military and defence agencies. The satellite occupies an elliptical orbit ranging from 1,279 km to 25,629 km on a Molniya trajectory, with an orbital inclination of 88.0° and a period of 463.0 minutes. Its highly elliptical orbit delivers extended coverage over polar and high-latitude areas. Designed for ultra-long-duration operations, it carries a 5890 kg launch mass and is expected to remain operational for 16.3 years. Its communications payload supports relay of navigation correction signals and timing data for ground-based augmentation systems.",1.0,Positive,9,Strategic Tier,1,GEO Comms Backbone
SAT-JAP-0035,Japan,Lockheed Martin,Government,Navigation/Global Positioning,GEO,Molniya,35871,36078,0.00244,8.23,1445.3,4755.5,2160.3,9288.0,2024-01-13,13.8,Falcon 9,"Guiana Space Centre, French Guiana",2024-035A,2024,"SAT-JAP-0035 is a heavy-class satellite (over 2,000 kg) operated by Lockheed Martin (Japan), launched in 2024 aboard a Falcon 9 from Guiana Space Centre, French Guiana. Its primary mission is to deliver precise positioning and navigation signals, operated under direct government mandate. The satellite occupies a geostationary orbit (GEO) at ~35,786 km, maintaining a fixed position over Earth on a Molniya trajectory, with an orbital inclination of 8.2° and a period of 1445.3 minutes. Its orbit is nearly perfectly circular, ensuring consistent coverage. Designed for long-duration operations, it carries a 4756 kg launch mass and is expected to remain operational for 13.8 years. It forms a critical node in the global navigation satellite system (GNSS), enabling centimetre-level positioning accuracy for aviation, maritime, and terrestrial users.",1.0,Positive,11,Strategic Tier,0,LEO Earth Watchers
SAT-ISR-0036,Israel,Planet Labs,Military,Meteorology,HEO,Sun-Synchronous,535,33467,0.70452,73.4,592.7,6687.5,5349.8,7064.0,2007-07-09,10.2,Starship,"Baikonur Cosmodrome, Kazakhstan",2007-036A,2007,"SAT-ISR-0036 is a heavy-class satellite (over 2,000 kg) operated by Planet Labs (Israel), launched in 2007 aboard a Starship from Baikonur Cosmodrome, Kazakhstan. Its primary mission is to monitor atmospheric conditions and weather patterns, serving military and defence agencies. The satellite occupies a highly elliptical orbit (HEO) ranging from 535 km to 33,467 km altitude on a Sun-Synchronous trajectory, with an orbital inclination of 73.4° and a period of 592.7 minutes. Its highly elliptical orbit delivers extended coverage over polar and high-latitude areas. Designed for long-duration operations, it carries a 6688 kg launch mass and is expected to remain operational for 10.2 years.",-1.0,Negative,9,Strategic Tier,5,Technology Demonstrators
SAT-JAP-0037,Japan,JAXA,Civil,Space Science,LEO,Geostationary,363,426,0.00466,45.57,92.3,959.4,678.1,3439.0,1998-08-22,19.0,Electron,"Baikonur Cosmodrome, Kazakhstan",1998-037A,1998,"SAT-JAP-0037 is a medium-class satellite (500–2,000 kg) operated by JAXA (Japan), launched in 1998 aboard a Electron from Baikonur Cosmodrome, Kazakhstan. Its primary mission is to conduct scientific research and space science experiments, providing services to civil and governmental organisations. The satellite occupies a low Earth orbit (LEO) at approximately 394 km altitude on a Geostationary trajectory, with an orbital inclination of 45.6° and a period of 92.3 minutes. Its orbit is nearly perfectly circular, ensuring consistent coverage. Designed for ultra-long-duration operations, it carries a 959 kg launch mass and is expected to remain operational for 19.0 years.",1.0,Positive,6,Operational Tier,4,Scientific Explorers
SAT-SOU-0038,South Korea,Thales Alenia,Civil,Military Surveillance,MEO,Polar,12192,12413,0.00592,81.4,423.3,1626.7,717.0,15472.0,2014-07-23,12.5,Antares,"Jiuquan Satellite Launch Center, China",2014-038A,2014,"SAT-SOU-0038 is a medium-class satellite (500–2,000 kg) operated by Thales Alenia (South Korea), launched in 2014 aboard a Antares from Jiuquan Satellite Launch Center, China. Its primary mission is to perform reconnaissance and surveillance operations, providing services to civil and governmental organisations. The satellite occupies a medium Earth orbit (MEO) at approximately 12,302 km altitude on a Polar trajectory, with an orbital inclination of 81.4° and a period of 423.3 minutes. Its orbit is nearly perfectly circular, ensuring consistent coverage. Designed for long-duration operations, it carries a 1627 kg launch mass and is expected to remain operational for 12.5 years.",-0.9259,Negative,8,Operational Tier,4,Scientific Explorers
SAT-ITA-0039,Italy,SpaceX / Starlink,Government,Amateur Radio,LEO,Molniya,384,472,0.00647,48.04,93.0,150.6,118.1,12748.0,2022-11-11,9.3,Antares,"Cape Canaveral, USA",2022-039A,2022,"SAT-ITA-0039 is a microsatellite (100–500 kg) operated by SpaceX / Starlink (Italy), launched in 2022 aboard a Antares from Cape Canaveral, USA. Its primary mission is to support amateur radio communications globally, operated under direct government mandate. The satellite occupies a low Earth orbit (LEO) at approximately 428 km altitude on a Molniya trajectory, with an orbital inclination of 48.0° and a period of 93.0 minutes. Its orbit is nearly perfectly circular, ensuring consistent coverage. Designed for long-duration operations, it carries a 151 kg launch mass and is expected to remain operational for 9.3 years.",0.9259,Positive,3,Support Tier,4,Scientific Explorers
SAT-CAN-0040,Canada,Lockheed Martin,Military/Government,Amateur Radio,MEO,Medium Earth,16270,16630,0.00789,26.3,571.8,3512.8,1750.1,18699.0,2024-08-15,15.0,PSLV,"Cape Canaveral, USA",2024-040A,2024,"SAT-CAN-0040 is a heavy-class satellite (over 2,000 kg) operated by Lockheed Martin (Canada), launched in 2024 aboard a PSLV from Cape Canaveral, USA. Its primary mission is to support amateur radio communications globally, serving military and defence agencies. The satellite occupies a medium Earth orbit (MEO) at approximately 16,450 km altitude on a Medium Earth trajectory, with an orbital inclination of 26.3° and a period of 571.8 minutes. Its orbit is nearly perfectly circular, ensuring consistent coverage. Designed for ultra-long-duration operations, it carries a 3513 kg launch mass and is expected to remain operational for 15.0 years.",-0.0,Neutral,8,Operational Tier,4,Scientific Explorers
SAT-SPA-0041,SpaceX (USA),DLR,Military/Government,Military Surveillance,MEO,Geostationary,17227,18394,0.02413,34.77,623.7,2633.9,1412.1,17618.0,1991-08-28,10.5,Long March 5,"Guiana Space Centre, French Guiana",1991-041A,1991,"SAT-SPA-0041 is a heavy-class satellite (over 2,000 kg) operated by DLR (SpaceX (USA)), launched in 1991 aboard a Long March 5 from Guiana Space Centre, French Guiana. Its primary mission is to perform reconnaissance and surveillance operations, serving military and defence agencies. The satellite occupies a medium Earth orbit (MEO) at approximately 17,810 km altitude on a Geostationary trajectory, with an orbital inclination of 34.8° and a period of 623.7 minutes. The orbit is slightly elliptical, providing stable service windows. Designed for long-duration operations, it carries a 2634 kg launch mass and is expected to remain operational for 10.5 years.",-1.0,Negative,8,Operational Tier,3,Military & Surveillance
SAT-FRA-0042,France,DigitalGlobe,Civil,Space Science,Elliptical,Molniya,520,26928,0.65708,69.76,472.5,1960.6,1406.1,1952.0,2021-09-25,10.3,Long March 3B,"Vandenberg Air Force Base, USA",2021-042A,2021,"SAT-FRA-0042 is a medium-class satellite (500–2,000 kg) operated by DigitalGlobe (France), launched in 2021 aboard a Long March 3B from Vandenberg Air Force Base, USA. Its primary mission is to conduct scientific research and space science experiments, providing services to civil and governmental organisations. The satellite occupies an elliptical orbit ranging from 520 km to 26,928 km on a Molniya trajectory, with an orbital inclination of 69.8° and a period of 472.5 minutes. Its highly elliptical orbit delivers extended coverage over polar and high-latitude areas. Designed for long-duration operations, it carries a 1961 kg launch mass and is expected to remain operational for 10.3 years.",1.0,Positive,7,Operational Tier,5,Technology Demonstrators
SAT-AUS-0043,Australia,Airbus Defence,Military,Military Surveillance,MEO,Molniya,12033,13392,0.03561,34.48,437.3,7973.2,4053.3,5103.0,2023-06-14,11.7,Ariane 5,"Satish Dhawan Space Centre, India",2023-043A,2023,"SAT-AUS-0043 is a heavy-class satellite (over 2,000 kg) operated by Airbus Defence (Australia), launched in 2023 aboard a Ariane 5 from Satish Dhawan Space Centre, India. Its primary mission is to perform reconnaissance and surveillance operations, serving military and defence agencies. The satellite occupies a medium Earth orbit (MEO) at approximately 12,712 km altitude on a Molniya trajectory, with an orbital inclination of 34.5° and a period of 437.3 minutes. The orbit is slightly elliptical, providing stable service windows. Designed for long-duration operations, it carries a 7973 kg launch mass and is expected to remain operational for 11.7 years.",-1.0,Negative,9,Strategic Tier,3,Military & Surveillance
SAT-GER-0044,Germany,Iridium Communications,Commercial,Navigation/Global Positioning,GEO,Sun-Synchronous,35730,36004,0.00324,27.73,1439.8,7814.0,5728.1,5995.0,2007-12-19,11.2,Atlas V,"Xichang Satellite Launch Center, China",2007-044A,2007,"SAT-GER-0044 is a heavy-class satellite (over 2,000 kg) operated by Iridium Communications (Germany), launched in 2007 aboard a Atlas V from Xichang Satellite Launch Center, China. Its primary mission is to deliver precise positioning and navigation signals, operated for commercial telecommunications and data services. The satellite occupies a geostationary orbit (GEO) at ~35,786 km, maintaining a fixed position over Earth on a Sun-Synchronous trajectory, with an orbital inclination of 27.7° and a period of 1439.8 minutes. Its orbit is nearly perfectly circular, ensuring consistent coverage. Designed for long-duration operations, it carries a 7814 kg launch mass and is expected to remain operational for 11.2 years. It forms a critical node in the global navigation satellite system (GNSS), enabling centimetre-level positioning accuracy for aviation, maritime, and terrestrial users.",1.0,Positive,11,Strategic Tier,0,LEO Earth Watchers
SAT-CHI-0045,China,ESA,Military,Navigation/Global Positioning,GEO,Sun-Synchronous,35703,35976,0.00323,10.05,1438.4,5121.1,3224.4,9441.0,2008-12-05,15.4,H-IIA,"Tanegashima Space Center, Japan",2008-045A,2008,"SAT-CHI-0045 is a heavy-class satellite (over 2,000 kg) operated by ESA (China), launched in 2008 aboard a H-IIA from Tanegashima Space Center, Japan. Its primary mission is to deliver precise positioning and navigation signals, serving military and defence agencies. The satellite occupies a geostationary orbit (GEO) at ~35,786 km, maintaining a fixed position over Earth on a Sun-Synchronous trajectory, with an orbital inclination of 10.1° and a period of 1438.4 minutes. Its orbit is nearly perfectly circular, ensuring consistent coverage. Designed for ultra-long-duration operations, it carries a 5121 kg launch mass and is expected to remain operational for 15.4 years. It forms a critical node in the global navigation satellite system (GNSS), enabling centimetre-level positioning accuracy for aviation, maritime, and terrestrial users.",1.0,Positive,12,Strategic Tier,0,LEO Earth Watchers
SAT-RUS-0046,Russia,Planet Labs,Civil,Meteorology,MEO,Inclined Geosynchronous,3683,4200,0.02507,14.62,173.7,5054.1,3940.4,1795.0,2021-02-19,2.5,Long March 3B,"Baikonur Cosmodrome, Kazakhstan",2021-046A,2021,"SAT-RUS-0046 is a heavy-class satellite (over 2,000 kg) operated by Planet Labs (Russia), launched in 2021 aboard a Long March 3B from Baikonur Cosmodrome, Kazakhstan. Its primary mission is to monitor atmospheric conditions and weather patterns, providing services to civil and governmental organisations. The satellite occupies a medium Earth orbit (MEO) at approximately 3,941 km altitude on a Inclined Geosynchronous trajectory, with an orbital inclination of 14.6° and a period of 173.7 minutes. The orbit is slightly elliptical, providing stable service windows. Designed for short-duration operations, it carries a 5054 kg launch mass and is expected to remain operational for 2.5 years.",1.0,Positive,8,Operational Tier,3,Military & Surveillance
SAT-FRA-0047,France,Boeing,Civil/Commercial,Military Surveillance,Elliptical,Inclined Geosynchronous,1352,29867,0.64864,42.03,540.5,2414.0,1565.2,12232.0,2014-08-15,12.4,Long March 5,"Baikonur Cosmodrome, Kazakhstan",2014-047A,2014,"SAT-FRA-0047 is a heavy-class satellite (over 2,000 kg) operated by Boeing (France), launched in 2014 aboard a Long March 5 from Baikonur Cosmodrome, Kazakhstan. Its primary mission is to perform reconnaissance and surveillance operations, supporting commercial enterprises and civil institutions. The satellite occupies an elliptical orbit ranging from 1,352 km to 29,867 km on a Inclined Geosynchronous trajectory, with an orbital inclination of 42.0° and a period of 540.5 minutes. Its highly elliptical orbit delivers extended coverage over polar and high-latitude areas. Designed for long-duration operations, it carries a 2414 kg launch mass and is expected to remain operational for 12.4 years.",-1.0,Negative,7,Operational Tier,5,Technology Demonstrators
